URI,name,street,zip,city,ticket_vending_machine,luggage_lockers,free_parking,taxi,bicycle_spots,blue-bike,bus,tram,metro,wheelchair_available,ramp,disabled_parking_spots,elevated_platform,escalator_up,escalator_down,elevator_platform,audio_induction_loop,sales_open_monday,sales_close_monday,sales_open_tuesday,sales_close_tuesday,sales_open_wednesday,sales_close_wednesday,sales_open_thursday,sales_close_thursday,sales_open_friday,sales_close_friday,sales_open_saturday,sales_close_saturday,sales_open_sunday,sales_close_sunday
http://irail.be/stations/NMBS/008884640,Harchies,Rue De Stambruges,7321,Harchies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896115,Harelbeke,Stationsplein,8530,Harelbeke,1,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008811155,Haren,Middelweg,1130,Haren,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811130,Haren-Sud/Haren-Zuid,Verdunstraat,1130,Brussel,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008831005,Hasselt,Stationsplein 2 - 6,3500,Hasselt,1,0,1,1,1,1,1,0,0,1,1,3,0,1,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
http://irail.be/stations/NMBS/008843349,Haute-Flône,Rue Malliene,4470,Saint-Georges-Sur-Meuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008731388,Haute-Picardie TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008864832,Haversin,Place d'Odenas,5590,Haversin,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881430,Havre,Place De La Gare,7021,Havré,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821519,Heide,Heidestatieplein 2,2920,Heide,1,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008891645,Heist,Stationsplein 1,8301,Knokke-Heist,1,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40,07:15,14:40
http://irail.be/stations/NMBS/008821832,Heist-op-den-Berg,Boudewijnlaan,2220,Heist-Op-Den-Berg,1,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,07:00,14:15,07:00,14:15
http://irail.be/stations/NMBS/008812153,Heizijde,Klein Antwerpenstraat,9280,Heizijde,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008728606,Hellemmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008824224,Hemiksem,Statieplaats,2620,Hemiksem,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008883022,Hennuyères,Chemin De La DÎme 12,7090,HennuyÈres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811288,Herent,Mechelsesteenweg Zn,3020,Herent,1,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821717,Herentals,Stationsplein 1 Bus 1,2200,Herentals,1,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,07:45,15:00
http://irail.be/stations/NMBS/008844644,Hergenrath,Bahnofstrasse,4728,Hergenrath,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008849023,Hergenrath-Frontiere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895646,Herne,Stationsstraat 115,1540,Herne,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008885753,Herseaux,Rue Des Cheminots,7712,Herseaux,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841608,Herstal,Rue De La Station 1,4040,Herstal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895430,Herzele,Stationsstraat 239,9550,Herzele,1,0,1,0,1,0,1,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832243,Heusden,Koerselsebaan,3550,Heusden-Zolder,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822459,Hever,Stationsstraat,3191,Hever,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008833126,Heverlee,Naamsesteenweg Zn.,3001,Heverlee,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895422,Hillegem,Perrestraat,9550,Herzele,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008824158,Hoboken-Polder,Berkenrodelei,2660,Antwerpen (hoboken),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811460,Hoeilaart,Charles Coppensstraat,1560,Hoeilaart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822277,Hofstade,Tervuursesteenweg,1981,Hofstade,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814159,Holleken,Perkstraat,1630,Linkebeek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008842655,Hony,Rue Ferdinand Spineux 22,4130,Esneux,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008886553,Houraing,Chemin De ChiÈvres,7860,Lessines,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871829,Hourpes,Chemin Du Halage,6540,Lobbes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008863842,Houyet,Rue De La Station,5560,Houyet,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821337,Hove,Kapelstraat 117,2540,Hove,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814415,Huizingen,Vaucampslaan,1654,Huizingen-Beersel,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008843307,Huy,Place Zénobe Gramme 4,4500,Huy,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:45,15:00,07:45,15:00
http://irail.be/stations/NMBS/008895844,Iddergem,Landuitstraat,9472,Iddergem - Denderleeuw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895729,Idegem,Bareelstraat,9506,Idegem,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896503,Ieper,R. Colaertplein 35,8900,Ieper,1,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,07:00,14:15,,
http://irail.be/stations/NMBS/008896925,Ingelmunster,Stationsplein 18,8770,Ingelmunster,1,0,1,0,1,0,1,0,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896909,Izegem,Stationsstraat 2a,8870,Izegem,1,0,0,0,1,0,1,0,0,0,1,6,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,07:00,14:15,07:00,14:15
http://irail.be/stations/NMBS/008863115,Jambes,Place De La Gare Fleurie 1,5100,Jambes,1,0,1,0,1,0,1,0,0,0,1,3,1,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008863354,Jambes-Est,Montagne Sainte-Barbe,5100,Jambes,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871175,Jamioulx,Rue d'Andremont,6120,Jamioulx,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008884566,Jemappes,Place De Jericho 17,7012,Jemappes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008843158,Jemeppe-sur-Meuse,Rue Sualem R.,4101,Jemeppe-Sur-Meuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008874724,Jemeppe-sur-Sambre,Place De La Station 1,5190,Jemeppe-Sur-Sambre,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008812047,Jette,Kardinaal Mercierplein 22,1090,Jette,1,0,1,0,1,0,1,1,0,0,0,2,0,0,0,0,1,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,,,,
http://irail.be/stations/NMBS/008881166,Jurbeke,Place De La Gare 9,7050,Jurbise,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008844321,Juslenville,Rue De La Gare,4910,Theux,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821444,Kalmthout,Statieplein 2,2920,Kalmthout,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822053,Kapelle-op-den-Bos,Spoorwegstraat,1880,Kapelle-Op-Den-Bos,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821535,Kapellen,Stationstraat 62,2950,Kapellen,1,0,1,0,1,0,1,0,0,0,1,2,1,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008200130,Kautebaach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821659,Kessel,Stationssteenweg,2560,Kessel,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832375,Kiewit,Kempische Steenweg,3500,Hasselt,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821451,Kijkuit,Kijkuitstraat,2920,Kalmthout,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200520,Klengbetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008891660,Knokke,M. Lippensplein 25,8300,Knokke,1,0,1,1,1,0,1,1,0,1,1,4,1,0,0,0,1,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00,07:45,15:00
http://irail.be/stations/NMBS/008892320,Koksijde,Sint-Idesbaldusstraat,8630,Veurne,1,0,1,0,1,0,1,0,0,0,1,3,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008821311,Kontich-Lint,Stationsplein,2550,Kontich,1,0,1,0,1,0,1,0,0,0,1,2,1,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008892403,Kortemark,Stationsplein 2,8610,Kortemark,1,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811254,Kortenberg,Stationplein,3070,Kortenberg,1,0,1,0,1,0,1,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008896008,Kortrijk,Stationsplein 8,8500,Kortrijk,1,1,1,1,1,1,1,0,0,0,1,10,0,0,0,0,1,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30
http://irail.be/stations/NMBS/008893567,Kwatrecht,Brusselse Steenweg Zn,9230,Wetteren,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008015458,Köln Hbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008714210,Lorraine TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811510,La Hulpe,Place Favresse,1310,La Hulpe,1,0,1,0,1,0,1,0,0,0,0,3,1,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,,,,
http://irail.be/stations/NMBS/008882107,La Louvière-Centre,Place De L'Esplanade,7100,La Louviere,1,0,0,1,1,0,1,0,0,0,0,5,0,0,0,0,1,06:30,13:45,06:30,13:45,06:30,13:45,06:30,13:45,06:30,13:45,07:00,14:15,,
http://irail.be/stations/NMBS/008882206,La Louvière-Sud,Boulevard Roi Baudouin,7100,La Louviere,1,0,1,1,1,0,1,0,0,0,1,3,0,1,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,07:00,14:15,07:00,14:15
http://irail.be/stations/NMBS/008872587,La Roche (Brabant),Rue Henval,1490,Court-Saint-Etienne,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871670,Labuissière,Rue Ferrer,6560,Erquelinnes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008892056,Landegem,Stationsstraat 95,9850,Landegem,1,0,0,0,1,0,1,0,0,1,1,3,1,0,0,1,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871837,Landelies,Rue De Cousolre  //  Rue Albert 1°,6110,Montigny-Le-Tilleul,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008833605,Landen,Stationsplein 9,3400,Landen,1,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,07:00,14:15,07:00,14:15
http://irail.be/stations/NMBS/008774177,Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008893054,Landskouter,Landskoutersteenweg,9860,Oosterzele,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008833258,Langdorp,Grote Meur Zn.,3201,Aarschot,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008874559,Le Campinaire,Rue Sifride Demoulin 6240 Farciennes,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008812161,Lebbeke,Stationsstraat 155,9280,Lebbeke,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008895067,Lede,Stationsstraat,9340,Lede,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008864816,Leignon,Rue De La Gare,5590,Leignon,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008843224,Leman,Rue Général Leman,4400,Flemalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814332,Lembeek,Stationsstraat,1502,Lembeek-Halle,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008881190,Lens,Rue Vallaville / Rue De La Station,7870,Lens,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008832003,Leopoldsburg,Nicolaylaan,3970,Leopoldsburg,1,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008775544,Les Arcs - Draguignan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008886504,Lessen,Rue René Magritte,7860,Lessines,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008833001,Leuven,Martelarenplein 20,3000,Leuven,1,1,1,1,1,1,1,0,0,1,1,4,1,1,0,1,1,05:45,21:30,05:45,21:30,05:45,21:30,05:45,21:30,05:45,21:30,06:00,21:30,06:00,21:30
http://irail.be/stations/NMBS/008886348,Leuze,Rue Du Seuwoir,7900,Leuze-En-Hainaut,1,0,1,0,1,0,1,0,0,0,1,7,0,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008882339,Leval,Rue Albert 1er,7134,Leval-Trahegnies,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008728710,Lezennes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008865003,Libramont,Place De La Gare 1,6800,Libramont-Chevigny,1,0,1,0,1,0,1,0,0,1,1,2,0,0,0,0,1,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,06:45,14:00,08:15,15:30,11:15,18:30
http://irail.be/stations/NMBS/008892205,Lichtervelde,Statieplaats 5,8810,Lichtervelde,1,0,1,0,1,0,1,0,0,1,1,4,0,0,0,0,1,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,06:15,13:30,07:15,14:30,,
http://irail.be/stations/NMBS/008895836,Liedekerke,Affligemsestraat 400,1770,Liedekerke,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,06:00,13:15,,,,
http://irail.be/stations/NMBS/008821600,Lier,Leopoldplein 32,2500,Lier,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,07:45,15:00
http://irail.be/stations/NMBS/008895570,Lierde,Steenweg 112,9570,Lierde,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841673,Liers,Rue Provinciale 165,4450,Liers-Juprelle,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008872520,Ligny,Rue Du Grand Central,5140,Ligny,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008722326,Lille Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008728600,Lille Flandres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814241,Lillois,Rue René Franck,1428,Lillois-Witterzee,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811635,Limal,Rue De La Gare,1300,Limal,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008032572,Limburg Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814142,Linkebeek,Square Marcel En Robert Maas,1630,Linkebeek,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008891629,Lissewege,Stationsstraat 18,8340,Lissewege,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841558,Liège-Carré,Rue Pouplin,4000,Liege,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008841004,Liège-Guillemins,Place Des Guillemins 2,4000,Liege,1,1,1,1,1,1,1,0,0,1,1,13,1,1,1,1,1,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
http://irail.be/stations/NMBS/008841525,Liège-Saint-Lambert,Fond Saint-Servais 3,4000,Liege,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:30,07:45,15:00
http://irail.be/stations/NMBS/008871712,Lobbes,Rue De La Station 2,6540,Lobbes,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008872306,Lodelinsart,Rue De La Station,6042,Lodelinsart,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008894201,Lokeren,Stationsplein,9160,Lokeren,1,0,1,0,1,1,1,0,0,0,1,4,0,1,0,1,1,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,05:45,20:00,06:00,20:00,06:00,20:00
http://irail.be/stations/NMBS/008832565,Lommel,Stationstraat 278,3920,Lommel,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822111,Londerzeel,Klein Holland 2,1840,Londerzeel,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/007015400,London Saint Pancras International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008861416,Lonzée,Rue De La Gare,5030,Lonzée,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008814357,Lot,Stationsstraat,1651,Lot- Beersel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008811676,Louvain-la-Neuve,Rue Des Wallons 1,1348,Louvain-La-Neuve,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:15,20:30,06:45,21:00,06:45,21:00
http://irail.be/stations/NMBS/008863156,Lustin,Rue De La Gare,5170,Profondeville,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871308,Luttre,Avenue De La Gare 1,6238,Luttre,1,0,1,0,1,0,1,0,0,0,1,4,1,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008772319,Lyon Part Dieu TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008772202,Lyon-Perrache TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008776290,Lyon-Saint Exupéry TGV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200100,Lëtzebuerg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008400424,Maastricht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008400426,Maastricht Randwyck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008886041,Maffle,Rue Salvador Allende,7810,Maffle,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008822137,Malderen,Boeksheide,1840,Malderen,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008200516,Mamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008210014,Mamer-Lycée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008882701,Manage,Place De La Gare 21,7170,Manage,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008866175,Marbehan,Place De La Gare 1,6724,Marbehan (habay),1,0,1,0,1,0,1,0,0,0,1,3,0,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
http://irail.be/stations/NMBS/008864410,Marche-en-Famenne,Rue Du Luxembourg,6900,Marche-En-Famenne,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008863461,Marche-les-Dames,Rue Roi Chevalier 1,5024,Marche-Les-Dames,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008883220,Marche-lez-Écaussinnes,Rue Joseph Wauters,7180,Marche-Lez-Ecaussinnes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871852,Marchienne-Zone,Rue De La Jambe De Bois,6110,Montigny-Le-Tilleul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
http://irail.be/stations/NMBS/008871100,Marchienne-au-Pont,Place Des Combattants,6030,Marchienne-Au-Pont,1,0,1,0,1,0,1,0,0,0,0,5,1,0,0,0,1,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,05:45,13:00,,,,
